Sector Name	Sector Carrier Name	Switch ID	CGI	Carrier Id	Vendor	Antenna 1	Antenna 2	Antenna 3	MCC	MNC	PCI	LTE Mode	TAC	DL Bandwidth	DL RB	UL Bandwidth	UL RB	DL Channel	UL Channel	Cell Radius	Cell Size	Cell Total Power	Reference Signal Power	PSS Power	SSS Power	PBCH Power	PCFICH Power	Qrxlevmin	QQualMin	SIntraSearch	Preamble cyclic shift	Root Sequence Index	IoT Type	A2 RSRP	A2 RSRQ	B1 UMTS RSCP	B1 UMTS EcNo	B1 GSM RSSI	B2 UMTS RSCP	B2 UMTS EcNo	B2 GSM RSSI	B2 UMTS RSRP	B2 UMTS RSRQ	B2 GSM RSRP	B2 GSM RSRQ	Provisioning Params
LT_KO_E_T2_OM_KNMIC_C	1018-11210-3-2	1825286	404031002869763	39050	ZTE	LT_KO_E_T2_OM_KNMIC_C/1			404	31	390	TDD	12	20.0	100	20.0	100	39050	39050	0.55	Outdoor Macro	49.0	12.2	1.5	1.5	0.0	1.0	-124	-19	44	6	765	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-95.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=3565|eNB(logical)=3565|cell=3|Local Cell id=3|mcc=404|mnc=31|earfcnDl=2340.0|earfcnUl=2340.0|freqBand=40|TAC=12|bandWidthDl=5|bandWidthUl=5
LT_KO_E_T2_OM_KNMID_D	1018-11210-4-2	1825288	404031002869764	39050	ZTE	LT_KO_E_T2_OM_KNMID_D/1			404	31	391	TDD	12	20.0	100	20.0	100	39050	39050	0.55	Outdoor Macro	49.0	12.2	1.5	1.5	0.0	1.0	-124	-19	44	6	321	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-95.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=3565|eNB(logical)=3565|cell=4|Local Cell id=4|mcc=404|mnc=31|earfcnDl=2340.0|earfcnUl=2340.0|freqBand=40|TAC=12|bandWidthDl=5|bandWidthUl=5
LT_KO_E_T2_OM_KNMIE_E	1018-11210-5-2	1825290	404031002869765	39050	ZTE	LT_KO_E_T2_OM_KNMIE_E/1			404	31	392	TDD	12	20.0	100	20.0	100	39050	39050	0.55	Outdoor Macro	49.0	12.2	1.5	1.5	0.0	1.0	-124	-19	44	6	786	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-95.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=3565|eNB(logical)=3565|cell=5|Local Cell id=5|mcc=404|mnc=31|earfcnDl=2340.0|earfcnUl=2340.0|freqBand=40|TAC=12|bandWidthDl=5|bandWidthUl=5
LT_KO_E_T1_OM_KSBAA_A	1018-10610-4-2	2626056	404031002716164	39200	ZTE	LT_KO_E_T1_OM_KSBAA_A/1			404	31	45	TDD	12	10.0	50	10.0	50	39200	39200	0.55	Outdoor Macro	46.0	12.2	1.5	1.5	0.0	1.0	-124	-19	44	6	203	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-95.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=5129|eNB(logical)=5129|cell=5|Local Cell id=4|mcc=404|mnc=31|earfcnDl=2355.0|earfcnUl=2355.0|freqBand=40|TAC=12|bandWidthDl=3|bandWidthUl=3
LT_KO_E_T1_OM_KSBAB_B	1018-10610-5-2	2626058	404031002716165	39200	ZTE	LT_KO_E_T1_OM_KSBAB_B/1			404	31	46	TDD	12	10.0	50	10.0	50	39200	39200	0.55	Outdoor Macro	46.0	12.2	1.5	1.5	0.0	1.0	-124	-19	44	6	626	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-95.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=5129|eNB(logical)=5129|cell=6|Local Cell id=5|mcc=404|mnc=31|earfcnDl=2355.0|earfcnUl=2355.0|freqBand=40|TAC=12|bandWidthDl=3|bandWidthUl=3
LT_KO_E_T1_OM_KSBAC_C	1018-10610-6-2	2626060	404031002716166	39200	ZTE	LT_KO_E_T1_OM_KSBAC_C/1			404	31	47	TDD	12	10.0	50	10.0	50	39200	39200	0.55	Outdoor Macro	46.0	12.2	1.5	1.5	0.0	1.0	-124	-19	44	6	102	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-95.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=5129|eNB(logical)=5129|cell=7|Local Cell id=6|mcc=404|mnc=31|earfcnDl=2355.0|earfcnUl=2355.0|freqBand=40|TAC=12|bandWidthDl=3|bandWidthUl=3
LT_KO_E_T2_OM_KSBAA_A	1018-10610-1-2	2626050	404031002716161	39050	ZTE	LT_KO_E_T2_OM_KSBAA_A/1			404	31	45	TDD	12	20.0	100	20.0	100	39050	39050	0.55	Outdoor Macro	46.0	9.2	1.5	1.5	0.0	1.0	-124	-19	44	6	684	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-95.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=5129|eNB(logical)=5129|cell=2|Local Cell id=1|mcc=404|mnc=31|earfcnDl=2340.0|earfcnUl=2340.0|freqBand=40|TAC=12|bandWidthDl=5|bandWidthUl=5
LT_KO_E_T2_OM_KSBAB_B	1018-10610-2-2	2626052	404031002716162	39050	ZTE	LT_KO_E_T2_OM_KSBAB_B/1			404	31	46	TDD	12	20.0	100	20.0	100	39050	39050	0.55	Outdoor Macro	46.0	9.2	1.5	1.5	0.0	1.0	-124	-19	44	6	700	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-95.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=5129|eNB(logical)=5129|cell=3|Local Cell id=2|mcc=404|mnc=31|earfcnDl=2340.0|earfcnUl=2340.0|freqBand=40|TAC=12|bandWidthDl=5|bandWidthUl=5
LT_KO_E_T2_OM_KSBAC_C	1018-10610-3-2	2626054	404031002716163	39050	ZTE	LT_KO_E_T2_OM_KSBAC_C/1			404	31	47	TDD	12	20.0	100	20.0	100	39050	39050	0.55	Outdoor Macro	46.0	9.2	1.5	1.5	0.0	1.0	-124	-19	44	6	692	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-95.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=5129|eNB(logical)=5129|cell=4|Local Cell id=3|mcc=404|mnc=31|earfcnDl=2340.0|earfcnUl=2340.0|freqBand=40|TAC=12|bandWidthDl=5|bandWidthUl=5
LT_KO_E_T1_OM_KSPRA_A	1018-10613-4-2	1140232	404031002716932	39200	ZTE	LT_KO_E_T1_OM_KSPRA_A/1			404	31	414	TDD	12	10.0	50	10.0	50	39200	39200	0.55	Outdoor Macro	52.0	15.2	1.5	1.5	0.0	1.0	-124	-19	44	6	624	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-95.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=2227|eNB(logical)=2227|cell=4|Local Cell id=4|mcc=404|mnc=31|earfcnDl=2355.0|earfcnUl=2355.0|freqBand=40|TAC=12|bandWidthDl=3|bandWidthUl=3
LT_KO_E_T1_OM_KSPRB_B	1018-10613-5-2	1140234	404031002716933	39200	ZTE	LT_KO_E_T1_OM_KSPRB_B/1			404	31	415	TDD	12	10.0	50	10.0	50	39200	39200	0.55	Outdoor Macro	52.0	15.2	1.5	1.5	0.0	1.0	-124	-19	44	6	18	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-95.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=2227|eNB(logical)=2227|cell=6|Local Cell id=5|mcc=404|mnc=31|earfcnDl=2355.0|earfcnUl=2355.0|freqBand=40|TAC=12|bandWidthDl=3|bandWidthUl=3
LT_KO_E_T1_OM_KSPRC_C	1018-10613-6-2	1140236	404031002716934	39200	ZTE	LT_KO_E_T1_OM_KSPRC_C/1			404	31	416	TDD	12	10.0	50	10.0	50	39200	39200	0.55	Outdoor Macro	52.0	15.2	1.5	1.5	0.0	1.0	-124	-19	44	6	105	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-95.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=2227|eNB(logical)=2227|cell=5|Local Cell id=6|mcc=404|mnc=31|earfcnDl=2355.0|earfcnUl=2355.0|freqBand=40|TAC=12|bandWidthDl=3|bandWidthUl=3
LT_KO_E_T2_OM_KSPRA_A	1018-10613-1-2	1140226	404031002716929	39050	ZTE	LT_KO_E_T2_OM_KSPRA_A/1			404	31	414	TDD	12	20.0	100	20.0	100	39050	39050	0.55	Outdoor Macro	52.0	12.2	1.5	1.5	0.0	1.0	-124	-19	44	6	710	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-95.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=2227|eNB(logical)=2227|cell=1|Local Cell id=1|mcc=404|mnc=31|earfcnDl=2340.0|earfcnUl=2340.0|freqBand=40|TAC=12|bandWidthDl=5|bandWidthUl=5
LT_KO_E_T2_OM_KSPRB_B	1018-10613-2-2	1140228	404031002716930	39050	ZTE	LT_KO_E_T2_OM_KSPRB_B/1			404	31	415	TDD	12	20.0	100	20.0	100	39050	39050	0.55	Outdoor Macro	52.0	12.2	1.5	1.5	0.0	1.0	-124	-19	44	6	186	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-95.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=2227|eNB(logical)=2227|cell=3|Local Cell id=2|mcc=404|mnc=31|earfcnDl=2340.0|earfcnUl=2340.0|freqBand=40|TAC=12|bandWidthDl=5|bandWidthUl=5
LT_KO_E_T2_OM_KSPRC_C	1018-10613-3-2	1140230	404031002716931	39050	ZTE	LT_KO_E_T2_OM_KSPRC_C/1			404	31	416	TDD	12	20.0	100	20.0	100	39050	39050	0.55	Outdoor Macro	52.0	12.2	1.5	1.5	0.0	1.0	-124	-19	44	6	544	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-95.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=2227|eNB(logical)=2227|cell=2|Local Cell id=3|mcc=404|mnc=31|earfcnDl=2340.0|earfcnUl=2340.0|freqBand=40|TAC=12|bandWidthDl=5|bandWidthUl=5
LT_KO_E_T1_OM_KTTLA_A	1018-819432-41-2	1804370	404031209774633	39200	ZTE	LT_KO_E_T1_OM_KTTLA_A/1			404	31	234	TDD	12	10.0	50	10.0	50	39200	39200	0.55	Outdoor Macro	52.0	15.2	1.5	1.5	0.0	1.0	-124	-19	44	6	55	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-95.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=3524|eNB(logical)=3524|cell=5|Local Cell id=41|mcc=404|mnc=31|earfcnDl=2355.0|earfcnUl=2355.0|freqBand=40|TAC=12|bandWidthDl=3|bandWidthUl=3
LT_KO_E_T1_OM_KTTLB_B	1018-819432-42-2	1804372	404031209774634	39200	ZTE	LT_KO_E_T1_OM_KTTLB_B/1			404	31	235	TDD	12	10.0	50	10.0	50	39200	39200	0.55	Outdoor Macro	52.0	15.2	1.5	1.5	0.0	1.0	-124	-19	44	6	520	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-95.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=3524|eNB(logical)=3524|cell=6|Local Cell id=42|mcc=404|mnc=31|earfcnDl=2355.0|earfcnUl=2355.0|freqBand=40|TAC=12|bandWidthDl=3|bandWidthUl=3
LT_KO_E_T1_OM_KTTLC_C	1018-819432-43-2	1804374	404031209774635	39200	ZTE	LT_KO_E_T1_OM_KTTLC_C/1			404	31	236	TDD	12	10.0	50	10.0	50	39200	39200	0.55	Outdoor Macro	52.0	15.2	1.5	1.5	0.0	1.0	-124	-19	44	6	165	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-95.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=3524|eNB(logical)=3524|cell=7|Local Cell id=43|mcc=404|mnc=31|earfcnDl=2355.0|earfcnUl=2355.0|freqBand=40|TAC=12|bandWidthDl=3|bandWidthUl=3
LT_KO_E_T2_OM_KTTLA_A	1018-819432-1-2	1804290	404031209774593	39050	ZTE	LT_KO_E_T2_OM_KTTLA_A/1			404	31	234	TDD	12	20.0	100	20.0	100	39050	39050	0.55	Outdoor Macro	52.0	12.2	1.5	1.5	0.0	1.0	-124	-19	44	6	683	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-95.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=3524|eNB(logical)=3524|cell=2|Local Cell id=1|mcc=404|mnc=31|earfcnDl=2340.0|earfcnUl=2340.0|freqBand=40|TAC=12|bandWidthDl=5|bandWidthUl=5
LT_KO_E_T2_OM_KTTLB_B	1018-819432-2-2	1804292	404031209774594	39050	ZTE	LT_KO_E_T2_OM_KTTLB_B/1			404	31	235	TDD	12	20.0	100	20.0	100	39050	39050	0.55	Outdoor Macro	52.0	12.2	1.5	1.5	0.0	1.0	-124	-19	44	6	268	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-95.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=3524|eNB(logical)=3524|cell=3|Local Cell id=2|mcc=404|mnc=31|earfcnDl=2340.0|earfcnUl=2340.0|freqBand=40|TAC=12|bandWidthDl=5|bandWidthUl=5
LT_KO_E_T2_OM_KTTLC_C	1018-819432-3-2	1804294	404031209774595	39050	ZTE	LT_KO_E_T2_OM_KTTLC_C/1			404	31	236	TDD	12	20.0	100	20.0	100	39050	39050	0.55	Outdoor Macro	52.0	12.2	1.5	1.5	0.0	1.0	-124	-19	44	6	40	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-95.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=3524|eNB(logical)=3524|cell=4|Local Cell id=3|mcc=404|mnc=31|earfcnDl=2340.0|earfcnUl=2340.0|freqBand=40|TAC=12|bandWidthDl=5|bandWidthUl=5
LT_KO_E_T1_OM_KYBDA_A	1018-812739-41-2	1783890	404031208061225	39200	ZTE	LT_KO_E_T1_OM_KYBDA_A/1			404	31	21	TDD	12	10.0	50	10.0	50	39200	39200	0.55	Outdoor Macro	49.0	12.2	1.5	1.5	0.0	1.0	-124	-19	44	6	751	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-95.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=3484|eNB(logical)=3484|cell=4|Local Cell id=41|mcc=404|mnc=31|earfcnDl=2355.0|earfcnUl=2355.0|freqBand=40|TAC=12|bandWidthDl=3|bandWidthUl=3
LT_KO_E_T1_OM_KYBDB_B	1018-812739-42-2	1783892	404031208061226	39200	ZTE	LT_KO_E_T1_OM_KYBDB_B/1			404	31	22	TDD	12	10.0	50	10.0	50	39200	39200	0.55	Outdoor Macro	49.0	12.2	1.5	1.5	0.0	1.0	-124	-19	44	6	659	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-95.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=3484|eNB(logical)=3484|cell=5|Local Cell id=42|mcc=404|mnc=31|earfcnDl=2355.0|earfcnUl=2355.0|freqBand=40|TAC=12|bandWidthDl=3|bandWidthUl=3
LT_KO_E_T1_OM_KYBDC_C	1018-812739-43-2	1783894	404031208061227	39200	ZTE	LT_KO_E_T1_OM_KYBDC_C/1			404	31	23	TDD	12	10.0	50	10.0	50	39200	39200	0.55	Outdoor Macro	49.0	12.2	1.5	1.5	0.0	1.0	-124	-19	44	6	348	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-95.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=3484|eNB(logical)=3484|cell=6|Local Cell id=43|mcc=404|mnc=31|earfcnDl=2355.0|earfcnUl=2355.0|freqBand=40|TAC=12|bandWidthDl=3|bandWidthUl=3
LT_KO_E_T2_OM_KYBDA_A	1018-812739-1-2	1783810	404031208061185	39050	ZTE	LT_KO_E_T2_OM_KYBDA_A/1			404	31	21	TDD	12	20.0	100	20.0	100	39050	39050	0.55	Outdoor Macro	49.0	9.2	1.5	1.5	0.0	1.0	-124	-19	44	6	108	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-95.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=3484|eNB(logical)=3484|cell=1|Local Cell id=1|mcc=404|mnc=31|earfcnDl=2340.0|earfcnUl=2340.0|freqBand=40|TAC=12|bandWidthDl=5|bandWidthUl=5
LT_KO_E_T2_OM_KYBDB_B	1018-812739-2-2	1783812	404031208061186	39050	ZTE	LT_KO_E_T2_OM_KYBDB_B/1			404	31	22	TDD	12	20.0	100	20.0	100	39050	39050	0.55	Outdoor Macro	49.0	9.2	1.5	1.5	0.0	1.0	-124	-19	44	6	75	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-95.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=3484|eNB(logical)=3484|cell=2|Local Cell id=2|mcc=404|mnc=31|earfcnDl=2340.0|earfcnUl=2340.0|freqBand=40|TAC=12|bandWidthDl=5|bandWidthUl=5
LT_KO_E_T2_OM_KYBDC_C	1018-812739-3-2	1783814	404031208061187	39050	ZTE	LT_KO_E_T2_OM_KYBDC_C/1			404	31	23	TDD	12	20.0	100	20.0	100	39050	39050	0.55	Outdoor Macro	49.0	9.2	1.5	1.5	0.0	1.0	-124	-19	44	6	276	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-95.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=3484|eNB(logical)=3484|cell=3|Local Cell id=3|mcc=404|mnc=31|earfcnDl=2340.0|earfcnUl=2340.0|freqBand=40|TAC=12|bandWidthDl=5|bandWidthUl=5
LT_KO_E_T1_OM_MCBIA_A	1018-820037-41-2	615506	404031209929513	39200	ZTE	LT_KO_E_T1_OM_MCBIA_A/1			404	31	3	TDD	12	10.0	50	10.0	50	39200	39200	0.55	Outdoor Macro	49.0	12.2	1.5	1.5	0.0	1.0	-124	-19	44	6	697	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-95.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=1202|eNB(logical)=1202|cell=41|Local Cell id=41|mcc=404|mnc=31|earfcnDl=2355.0|earfcnUl=2355.0|freqBand=40|TAC=12|bandWidthDl=3|bandWidthUl=3
LT_KO_E_T1_OM_MCBIB_B	1018-820037-42-2	615508	404031209929514	39200	ZTE	LT_KO_E_T1_OM_MCBIB_B/1			404	31	4	TDD	12	10.0	50	10.0	50	39200	39200	0.55	Outdoor Macro	49.0	12.2	1.5	1.5	0.0	1.0	-124	-19	44	6	384	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-95.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=1202|eNB(logical)=1202|cell=42|Local Cell id=42|mcc=404|mnc=31|earfcnDl=2355.0|earfcnUl=2355.0|freqBand=40|TAC=12|bandWidthDl=3|bandWidthUl=3
LT_KO_E_T1_OM_MCBIC_C	1018-820037-43-2	615510	404031209929515	39200	ZTE	LT_KO_E_T1_OM_MCBIC_C/1			404	31	5	TDD	12	10.0	50	10.0	50	39200	39200	0.55	Outdoor Macro	49.0	12.2	1.5	1.5	0.0	1.0	-124	-19	44	6	239	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-95.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=1202|eNB(logical)=1202|cell=43|Local Cell id=43|mcc=404|mnc=31|earfcnDl=2355.0|earfcnUl=2355.0|freqBand=40|TAC=12|bandWidthDl=3|bandWidthUl=3
LT_KO_E_T2_OM_MCBIA_A	1018-820037-31-2	615486	404031209929503	39050	ZTE	LT_KO_E_T2_OM_MCBIA_A/1			404	31	9	TDD	12	20.0	100	20.0	100	39050	39050	0.55	Outdoor Macro	49.0	9.2	1.5	1.5	0.0	1.0	-124	-19	44	6	627	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-95.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=1202|eNB(logical)=1202|cell=31|Local Cell id=31|mcc=404|mnc=31|earfcnDl=2340.0|earfcnUl=2340.0|freqBand=40|TAC=12|bandWidthDl=5|bandWidthUl=5
LT_KO_E_T2_OM_MCBIB_B	1018-820037-32-2	615488	404031209929504	39050	ZTE	LT_KO_E_T2_OM_MCBIB_B/1			404	31	10	TDD	12	20.0	100	20.0	100	39050	39050	0.55	Outdoor Macro	49.0	9.2	1.5	1.5	0.0	1.0	-124	-19	44	6	645	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-95.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=1202|eNB(logical)=1202|cell=32|Local Cell id=32|mcc=404|mnc=31|earfcnDl=2340.0|earfcnUl=2340.0|freqBand=40|TAC=12|bandWidthDl=5|bandWidthUl=5
LT_KO_E_T2_OM_MCBIC_C	1018-820037-33-2	615490	404031209929505	39050	ZTE	LT_KO_E_T2_OM_MCBIC_C/1			404	31	11	TDD	12	20.0	100	20.0	100	39050	39050	0.55	Outdoor Macro	49.0	9.2	1.5	1.5	0.0	1.0	-124	-19	44	6	598	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-95.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=1202|eNB(logical)=1202|cell=33|Local Cell id=33|mcc=404|mnc=31|earfcnDl=2340.0|earfcnUl=2340.0|freqBand=40|TAC=12|bandWidthDl=5|bandWidthUl=5
LT_KO_E_T1_OM_MDDHA_A	1018-10516-4-2	1844232	404031002692100	39200	ZTE	LT_KO_E_T1_OM_MDDHA_A/1			404	31	411	TDD	12	10.0	50	10.0	50	39200	39200	0.55	Outdoor Macro	49.0	12.2	1.5	1.5	0.0	1.0	-124	-19	44	6	508	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-95.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=3602|eNB(logical)=3602|cell=4|Local Cell id=4|mcc=404|mnc=31|earfcnDl=2355.0|earfcnUl=2355.0|freqBand=40|TAC=12|bandWidthDl=3|bandWidthUl=3
LT_KO_E_T1_OM_MDDHB_B	1018-10516-5-2	1844234	404031002692101	39200	ZTE	LT_KO_E_T1_OM_MDDHB_B/1			404	31	412	TDD	12	10.0	50	10.0	50	39200	39200	0.55	Outdoor Macro	52.0	15.2	1.5	1.5	0.0	1.0	-124	-19	44	6	196	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-95.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=3602|eNB(logical)=3602|cell=5|Local Cell id=5|mcc=404|mnc=31|earfcnDl=2355.0|earfcnUl=2355.0|freqBand=40|TAC=12|bandWidthDl=3|bandWidthUl=3
LT_KO_E_T1_OM_MDDHB_M	1018-10516-47-2	1844318	404031002692143	39200	ZTE	LT_KO_E_T1_OM_MDDHB_M/1			404	31	159	TDD	12	10.0	50	10.0	50	39200	39200	0.55	Outdoor Macro	52.0	15.2	1.5	1.5	0.0	1.0	-124	-19	44	6	236	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-95.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=3602|eNB(logical)=3602|cell=47|Local Cell id=47|mcc=404|mnc=31|earfcnDl=2355.0|earfcnUl=2355.0|freqBand=40|TAC=12|bandWidthDl=3|bandWidthUl=3
LT_KO_E_T1_OM_MDDHC_C	1018-10516-6-2	1844236	404031002692102	39200	ZTE	LT_KO_E_T1_OM_MDDHC_C/1			404	31	413	TDD	12	10.0	50	10.0	50	39200	39200	0.55	Outdoor Macro	49.0	12.2	1.5	1.5	0.0	1.0	-124	-19	44	6	331	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-95.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=3602|eNB(logical)=3602|cell=6|Local Cell id=6|mcc=404|mnc=31|earfcnDl=2355.0|earfcnUl=2355.0|freqBand=40|TAC=12|bandWidthDl=3|bandWidthUl=3
LT_KO_E_T2_OM_MDDHA_A	1018-10516-1-2	1844226	404031002692097	39050	ZTE	LT_KO_E_T2_OM_MDDHA_A/1			404	31	411	TDD	12	20.0	100	20.0	100	39050	39050	0.55	Outdoor Macro	49.0	9.2	1.5	1.5	0.0	1.0	-124	-19	44	6	147	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-95.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=3602|eNB(logical)=3602|cell=1|Local Cell id=1|mcc=404|mnc=31|earfcnDl=2340.0|earfcnUl=2340.0|freqBand=40|TAC=12|bandWidthDl=5|bandWidthUl=5
